id;actor1_name;actor1_gender;actor2_name;actor2_gender;actor3_name;actor3_gender;actor4_name;actor4_gender;actor5_name;actor5_gender;actor_number;director_name;director_gender;director_number;producer_name;producer_number;screeplay_name;editor_name
2314;Armin Mueller-Stahl;2;Nthati Moshesh;1;Paterson Joseph;2;Septula Sebogodi;0;Desmond Dube;2;10;Jean Stewart;0;1;Anant Singh;2;Johann Potgieter;Avril Beukes
2316;Luke Gallant;0;Kasha Kropinski;1;Armin Mueller-Stahl;2;Karin van der Laag;0;Anneke Weidemann;0;6;David Lister;2;1;Bonnie Rodini;1;Thandi Brewer;Josh Galvin
2318;Ray Liotta;2;Gloria Reuben;1;Armin Mueller-Stahl;2;Daniel Kash;2;Lisa Owen;2;9;Harley Cokeliss;2;1;Harley Cokeliss;4;Harley Cokeliss;Michael Bradsell
2319;Armin Mueller-Stahl;2;Hayden Panettiere;1;Ryan Kelley;2;none;0;George de la Peña;2;12;Eric Small;2;1;Tani Cohen;2;Eric Small;Glenn Farr
2320;Kurt Russell;2;Steven Seagal;2;Halle Berry;1;John Leguizamo;2;Oliver Platt;2;18;Stuart Baird;2;1;Joel Silver;3;none;Stuart Baird
2321;Michelle Pfeiffer;1;Matthew Modine;2;Oliver Platt;2;Alec Baldwin;2;Dean Stockwell;2;25;Jonathan Demme;2;1;Ronald M. Bozman;3;none;Craig McKay
2322;Robert Redford;2;Sidney Poitier;2;Dan Aykroyd;2;David Strathairn;2;River Phoenix;2;20;Phil Alden Robinson;2;1;Walter F. Parkes;3;Walter F. Parkes;Tom Rolf
2323;Kevin Costner;2;Amy Madigan;1;Gaby Hoffmann;1;Ray Liotta;2;Timothy Busfield;2;27;Phil Alden Robinson;2;1;Lawrence Gordon;2;Phil Alden Robinson;Ian Crafford
2324;Armin Mueller-Stahl;2;Trevor Morgan;2;Ray Liotta;2;Samantha Mathis;1;none;0;9;George Gallo;2;1;Jimmy Evangelatos;4;George Gallo;Malcolm Campbell
2325;Gabriel Byrne;2;Mira Sorvino;1;Armin Mueller-Stahl;2;Alexander Beyer;2;Christian Berkel;2;16;Aleksandr Buravsky;0;1;Aleksandr Buravsky;3;Aleksandr Buravsky;M. Scott Smith
2330;Samy Naceri;2;Frédéric Diefenthal;2;Marion Cotillard;1;Emma Wiklund;0;Manuela Gourary;0;43;Gérard Pirès;0;1;Luc Besson;3;Luc Besson;Véronique Lange
2331;Jeremy Sisto;2;Armin Mueller-Stahl;2;Debra Messing;1;Gary Oldman;2;David O'Hara;2;8;Roger Young;2;1;Roberta Cadringher;3;Suzette Couture;Benjamin A. Weissman
2332;Samy Naceri;2;Frédéric Diefenthal;2;Marion Cotillard;1;Emma Wiklund;0;Bernard Farcy;2;56;Gérard Krawczyk;2;1;Luc Besson;3;Luc Besson;none
2333;Armin Mueller-Stahl;2;August Diehl;0;Jessica Schwarz;1;Justus von Dohnányi;2;Alexander Fehling;2;16;Heinrich Breloer;2;1;Uschi Reich;2;Heinrich Breloer;none
2334;Samy Naceri;2;Frédéric Diefenthal;2;Marion Cotillard;1;Emma Wiklund;0;Bernard Farcy;2;33;Gérard Krawczyk;2;1;Luc Besson;3;Luc Besson;Yann Hervé
2335;Samy Naceri;2;Frédéric Diefenthal;2;Emma Wiklund;0;Edouard Montoute;2;Jean-Christophe Bouvet;2;48;Gérard Krawczyk;2;1;Luc Besson;3;Luc Besson;none
2336;Heinz Van Nouhuys;0;Werner Grassmann;0;Wolfgang Längsfeld;0;Gisela Weilemann;0;Gad Klein;0;26;Heiner Stadler;0;1;Eberhard Scharfenberg;1;Rolf Giesen;Rolf Basedow
2337;Leonard Lansink;2;Grazyna Dylong;0;Winfried Glatzeder;2;Claus-Dieter Reents;0;none;0;25;Diethard Küster;0;1;Manuela Stehr;1;Diethard Küster;Karl Brandenburg
2346;Sanming Han;0;Zhao Tao;1;Hongwei Wang;0;Zhubin Li;0;Haiyu Xiang;0;12;Jia Zhangke;0;1;Tianyan Wang;3;Jia Zhangke;Jing Lei Kong
2348;Patricia Arquette;1;Joseph Gordon-Levitt;2;Armin Mueller-Stahl;2;Tate Donovan;2;John Schuck;2;8;Leonard Nimoy;2;1;William Stuart;3;David Weisberg;Peter E. Berger
2349;Fritzi Haberlandt;0;Tina Engel;0;Harald Schrott;2;Jenny Gröllmann;0;Alice Dwyer;0;27;Lars Büchel;2;1;Ralf Zimmermann;3;Ruth Toma;none
2355;Adam Sandler;2;Don Cheadle;2;Jada Pinkett Smith;1;Liv Tyler;1;Saffron Burrows;0;31;Mike Binder;2;1;Jack Binder;2;Mike Binder;Steve Edwards
2357;Paz Vega;1;Morgan Freeman;2;Bobby Cannavale;2;Anne Dudek;1;Jennifer Echols;1;21;Brad Silberling;0;1;Brad Silberling;3;Brad Silberling;Michael Kahn
2358;Rik Mayall;2;Tom Bell;2;Mike Reid;2;Lara Belmont;1;Craig Kelly;2;18;Piers Ashworth;0;2;Piers Ashworth;2;Piers Ashworth;Chris Dickens
2359;Michael Moore;2;George W. Bush;2;Bill Clinton;2;Hillary Clinton;1;Billy Crystal;2;6;Michael Moore;2;1;Michael Moore;5;none;Chris Seward
2360;Brenda Blethyn;1;Craig Ferguson;2;Martin Clunes;2;Tchéky Karyo;2;Jamie Foreman;2;24;Nigel Cole;2;1;Mark Crowdy;3;Mark Crowdy;Alan Strachan
2361;Paz Vega;1;Moritz Bleibtreu;2;Alessandro Preziosi;2;Ángela Molina;1;Arsinée Khanjian;1;10;Paolo Taviani;2;2;Ramon Colom;4;Vittorio Taviani;Roberto Perpignani
2362;Yul Brynner;2;Richard Benjamin;2;James Brolin;2;Norman Bartold;2;Alan Oppenheimer;0;34;Michael Crichton;2;1;Paul Lazarus III;1;Michael Crichton;David Bretherton
2363;Gérard Blain;0;Jean-Claude Brialy;2;Juliette Mayniel;0;Guy Decomble;0;Geneviève Cluny;0;9;Claude Chabrol;0;1;Claude Chabrol;1;Claude Chabrol;Jacques Gaillard
2370;Frederick Stafford;2;Dany Robin;1;Claude Jade;1;Michel Subor;2;Karin Dor;1;17;Alfred Hitchcock;2;1;Herbert Coleman;2;Samuel A. Taylor;William H. Ziegler
2371;Natalya Belokhvostikova;1;Curd Jürgens;2;Igor Kostolevskiy;2;Claude Jade;1;none;0;16;Aleksandr Alov;2;2;Georges Cheyko;4;Aleksandr Alov;Catherine Kelber
2373;Jacques Brel;0;Claude Jade;1;Bernard Alane;2;Rosy Varte;1;Paul Frankeur;0;14;Édouard Molinaro;2;1;Roger Debelmas;2;Édouard Molinaro;Monique Isnardon
2374;Jean Yanne;2;Daniel Mesguich;2;Claude Jade;1;Philippe Laudenbach;2;Alain Macé;0;13;Iradj Azimi;0;1;Iradj Azimi;1;Iradj Azimi;Georges Klotz
2375;Robert Hossein;2;Claude Jade;1;Pierre Mondy;2;Claude Piéplu;2;Germaine Delbat;0;8;Denys de La Patellière;0;1;Georges de Beauregard;1;François Boyer;Claude Durand
2376;Henri Guybet;2;Claude Jade;1;Maureen Kerwin;0;Claude Piéplu;2;Michel Galabru;2;9;Christian Gion;0;1;Jacques Bar;2;Christian Gion;none
2377;Michel Serrault;2;Marie-Christine Barrault;1;Claude Jade;1;Corinne Le Poulain;1;Jean-Claude Dreyfus;2;17;Jean-Pierre Mocky;2;1;Jean-Pierre Mocky;1;Jacques Bacelon;Jean-Pierre Mocky
2378;Claude Jade;1;Jean-Paul Zehnacker;0;Yves Beneyton;2;Georges Marchal;2;Pascal Sellier;0;9;Marcel Cravenne;0;1;none;0;Robert Scipion;none
2379;Claude Jade;1;Gérard Barray;0;Jean-Claude Dauphin;0;Jeanne Pérez;1;Claude Vernier;0;6;Anne Walter;0;1;Louis Duchesne;1;Anne Walter;Colette Cueille
2380;Claude Jade;1;Jacques Perrin;2;Ann Petersen;0;Marcel Josz;0;Jacques Lippe;0;5;Benoît Lamy;0;1;Jacques Perrin;2;Benoît Lamy;Guido Henderickx
2381;Yuri Kayurov;2;Claude Jade;1;Vladimir Antonik;0;Valentina Svetlova;0;none;0;4;Sergei Yutkevich;2;1;none;0;none;none
2382;Annie Girardot;1;Jean Rochefort;2;Claude Jade;1;Bernard Le Coq;2;Bernard Fresson;2;10;Serge Korber;0;1;Gérard Beytout;1;Pierre Uytterhoeven;Jacques Schaeffer
2383;none;0;none;0;Tchéky Karyo;2;Jack Wallace;2;André Lacombe;2;3;Jean-Jacques Annaud;2;1;Claude Berri;1;Gérard Brach;Noëlle Boisson
2385;Catherine Deneuve;1;Richard Bohringer;2;Tom Novembre;2;Dominique Lavanant;0;Kristin Scott Thomas;1;8;Jean-Pierre Mocky;2;1;Maurice Bernart;1;Jean-Pierre Mocky;Jean-Pierre Mocky
2386;Claude Jade;1;François Dunoyer;0;André Reybaz;0;Thierry Murzeau;0;Gisèle Casadesus;1;13;Michel Subiela;0;1;none;0;none;none
2387;Guillaume de Tonquédec;2;Claude Jade;1;Philippe Khorsand;2;Guillaume Gallienne;2;François Berléand;2;16;Charles Nemes;0;1;none;0;none;none
2388;Daniel Duval;2;Silvana Gasparini;0;Claude Jade;1;Jérémy Lemaire;0;Jean-Jacques Benhamou;0;6;Julien Donada;0;1;Nicolas Brevière;1;none;none
2389;Paul Barge;0;Claude Jade;1;Anny Duperey;1;Pierre Brasseur;2;Paul Le Person;2;9;André Hunebelle;2;1;none;0;none;none
2390;René Féret;0;Claude Jade;1;Sabine Haudepin;1;Georges Descrières;0;Valérie Stroh;0;6;René Féret;0;1;none;0;René Féret;Catherine Zins
2391;Nicole Garcia;1;Jacques Perrin;2;Claude Jade;1;Charles Denner;2;Georges Wilson;2;32;Pierre Schoendoerffer;0;1;Georges de Beauregard;1;none;none
2392;Frederick Stafford;2;Femi Benussi;1;Claude Jade;1;Alberto de Mendoza;2;Michel Constantin;2;12;Germán Lorente;0;1;Roberto Sabbatini;2;none;Giancarlo Cappelli
2393;Jean-Pierre Cassel;2;Claude Jade;1;John McEnery;2;Valentina Cortese;1;Paul Préboist;2;10;Gérard Brach;2;1;Jean-Pierre Rassam;1;none;Claude Barrois
2394;Pierre Richard;2;Jules Sitruk;0;Stefano Dionisi;0;Veronica Ferres;1;Marianne Sägebrecht;0;11;Jean-Daniel Verhaeghe;2;1;Jean-Pierre Guérin;1;Frédéric Vitoux;Julieta Solis
2395;Clovis Cornillac;2;Gérard Depardieu;2;Franck Dubosc;0;José Garcia;2;Stéphane Rousseau;2;26;Frédéric Forestier;2;2;Frédéric Forestier;2;Thomas Langmann;Yannick Kergoat
2397;Daniel Baldwin;2;Frank Zagarino;2;Teri Ann Linn;0;Scott Valentine;2;John Reilly;2;11;Rodney McDonald;2;1;Ashok Amritraj;2;Chris Bremble;W. Peter Miller
2398;Michel Bouquet;2;Claude Jade;1;Bernard Dhéran;0;Dani;1;Gérard Buhr;2;6;Louis Grospierre;0;1;none;0;Louis Grospierre;none
2399;David Marshall Grant;2;Claude Jade;1;Annabelle Mouloudji;0;Jean-Claude Bouillon;2;none;0;4;René Manzor;2;1;none;0;Elizabeth Baxter;none
2400;Alexandra London;1;Jean Carmet;2;Dominique Labourier;0;Claude Jade;1;Pierre Vernier;2;11;Jean-Daniel Verhaeghe;2;1;none;0;Pierre Moustiers;Bernard Morillon
2401;Claude Jade;1;Gô Katô;0;Tomoko Ogawa;0;Kinuyo Tanaka;1;Wataru Kobayashi;0;5;Kei Kumai;0;1;none;0;none;none
2402;Sylvie Testud;1;Chiara Mastroianni;1;Claude Jade;1;Valeria Bruni Tedeschi;1;Laurence Côte;0;15;Georges Lautner;0;7;none;0;none;none
2405;Ben Kingsley;2;Paul Mercurio;2;Dominique Sanda;1;Lesley Ann Warren;1;Martin Landau;2;40;Roger Young;2;1;Lorenzo Minoli;2;Lionel Chetwynd;Benjamin A. Weissman
2410;Claude Jade;1;Marc Porel;0;Duilio Del Prete;0;Carole Chauvet;0;Marina Berti;1;19;Eriprando Visconti;0;1;none;0;none;none
2411;Claude Jade;1;Harald Kuhlmann;2;Barry Stokes;0;Vérénice Rudolph;0;Gunther Malzacher;0;14;Gabi Kubach;1;1;Mathias Wittich;2;Gabi Kubach;Rolf Basedow
2412;Claude Jade;1;Patrick Préjean;2;none;0;none;0;none;0;2;Jacques Rampal;0;1;none;0;none;none
2413;Robert Powell;0;Anne Bancroft;1;Ernest Borgnine;2;Claudia Cardinale;1;James Farentino;2;79;Franco Zeffirelli;2;1;Tarak Ben Ammar;3;Anthony Burgess;Reginald Mills
2414;Jacques Weber;2;Anny Duperey;1;Claude Jade;1;Mary Marquet;0;Cécile Vassort;0;11;Bernard Toublanc-Michel;2;1;none;0;none;none
2415;Bernard Alane;2;Claude Jade;1;Jean Martinelli;2;Françoise Christophe;1;Gabriel Cattand;0;8;Jean-Paul Carrère;0;1;none;0;none;none
2416;Nicolas Silberg;2;Anny Duperey;1;Jacques Toja;0;none;0;none;0;3;Jean-Paul Carrère;0;1;none;0;none;none
2417;Claude Jade;1;Bruno Pradal;0;Bernard Rousselet;0;Isabelle Cagnat;0;Eric Cavanhac;0;7;Bernard Férié;0;1;none;0;none;none
2428;Max von Sydow;2;Michael Anderson Jr.;2;Carroll Baker;1;Ina Balin;1;Victor Buono;2;59;George Stevens;2;1;George Stevens;2;James Lee Barrett;Harold F. Kress
2429;Didier Kaminka;0;Georges Beller;0;Philippe Ogouz;0;Claude Jade;1;Chantal Goya;0;21;Didier Kaminka;0;1;Jacques de Vidas;2;Didier Kaminka;none
2430;Claude Jade;1;Gilles Kohler;2;Georges Lambert;0;Jacques Faber;0;Maurice Sevenant;0;6;Jacques Faber;0;1;none;0;none;none
2431;Claude Jade;1;Michel Auclair;2;Bernard Malaterre;0;Erik Colin;0;Jeannette Granval;0;9;Henri Helman;0;1;none;0;none;none
2433;Catherine Deneuve;1;Françoise Dorléac;1;Jacques Perrin;2;George Chakiris;2;Grover Dale;0;9;Jacques Demy;0;1;Gilbert de Goldschmidt;2;Jacques Demy;Jean Hamon
2434;Louise Marleau;1;Claude Rich;2;Peter Sattmann;2;Claude Jade;1;Fernando Rey;2;11;Jacques Trébouta;0;1;none;0;André Cayatte;none
2435;Sergi López;2;Paz Vega;1;Elvira Mínguez;0;Alberto Jiménez;2;María José Alfonso;0;14;Javier Balaguer;0;1;Juan Alexander;1;Javier Balaguer;Guillermo Represa
2436;Robert Patrick;2;Mark Dacascos;2;Scott Wolf;2;Kristina Wagner;1;Julia Nickson;1;14;James Yukich;2;1;Jane Hamsher;4;Michael Davis;Florent Retz
2437;Michel Galabru;2;Claude Jade;1;Darry Cowl;0;Fanny Bastien;0;Dany Carrel;1;10;Michel Nerval;0;1;none;0;Martine Nerval;none
2438;Bing Crosby;2;Grace Kelly;1;William Holden;2;Anthony Ross;0;Gene Reynolds;2;9;George Seaton;2;1;William Perlberg;2;George Seaton;Ellsworth Hoagland
2440;Song Kang-ho;2;Lee Young-ae;1;Lee Byung-hun;2;Kim Tae-woo;2;Shin Ha-kyun;0;10;Park Chan-wook;2;1;Eun Soo Lee;1;Jeong Seong-san;Kim Sang-beom
2441;Emma Suárez;1;Carmelo Gómez;2;Ana Torrent;1;Karra Elejalde;2;Klara Badiola;1;15;Julio Médem;2;1;Enrique López Lavigne;1;Michel Gaztambide;María Elena Sáinz de Rozas
2442;Sam Elliott;2;Charles Martin Smith;2;Kelly Benson;1;Anne Ramsay;1;Lloyd Berry;2;35;Roger Christian;2;1;William Vince;2;Raul Inglis;Robin Russell
2443;Basil Rathbone;2;Nigel Bruce;0;Gale Sondergaard;1;Dennis Hoey;2;Vernon Downing;0;10;Roy William Neill;2;1;Roy William Neill;1;Bertram Millhauser;William Austin
2444;Emma Suárez;1;Nancho Novo;2;María Barranco;1;Karra Elejalde;2;Carmelo Gómez;2;15;Julio Médem;2;1;none;0;Julio Médem;María Elena Sáinz de Rozas
2447;Keisha Castle-Hughes;0;Oscar Isaac;2;Hiam Abbass;1;Shaun Toub;2;Ciarán Hinds;2;43;Catherine Hardwicke;1;1;Wyck Godfrey;2;Mike Rich;Robert K. Lambert
2448;Claude Jade;1;Roger Miremont;0;Féodor Atkine;2;Nathalie Courval;0;Yves Afonso;0;13;Charles L. Bitsch;0;1;none;0;Claude May;none
2449;Georges Claisse;2;Claude Jade;1;Jean Barney;2;Nicolas Moreau;0;Fabienne Périneau;0;5;Jacques Richard;2;1;none;0;Didier Lacoste;none
2452;Gisèle Casadesus;1;Claude Jade;1;Claude Giraud;0;Eric Najsztat;0;Mireille Audibert;0;6;Pierre Goutas;0;1;none;0;Michèle Ressi;none
2453;Mickey Rourke;2;Don Johnson;0;Chelsea Field;1;Daniel Baldwin;2;Giancarlo Esposito;2;16;Simon Wincer;0;1;Jere Henshaw;3;Don Michael Paul;Corky Ehlers
2454;Ben Barnes;2;William Moseley;2;Anna Popplewell;1;Skandar Keynes;2;Georgie Henley;1;21;Andrew Adamson;2;1;Andrew Adamson;3;Andrew Adamson;Sim Evan-Jones
2455;Fanny Ardant;1;Jean-Louis Trintignant;2;Philippe Laudenbach;2;Jean-Pierre Kalfon;2;Philippe Morier-Genoud;2;8;François Truffaut;0;1;François Truffaut;1;François Truffaut;Martine Barraqué
2456;Claude Jade;1;Paul Barge;0;Angelo Bardi;0;Roger Pelletier;0;Nathalie Nerval;0;7;Philippe Arnal;0;1;none;0;none;none
2457;Arletty;0;Jean-Louis Barrault;0;Pierre Brasseur;2;María Casares;0;Marcel Herrand;0;45;Marcel Carné;2;1;Raymond Borderie;2;Jacques Prévert;Henri Rust
2459;Jean Rochefort;2;Danièle Delorme;0;Anny Duperey;1;Claude Brasseur;2;Guy Bedos;2;9;Yves Robert;2;1;none;0;Yves Robert;none
2460;Carmelo Gómez;2;Emma Suárez;1;Karra Elejalde;2;Silke;1;Nancho Novo;2;17;Julio Médem;2;1;Fernando de Garcillán;2;Julio Médem;Iván Aledo
2462;Louis de Funès;2;Claude Gensac;1;Bernard Alane;2;Olivier De Funès;2;Paul Préboist;2;8;Édouard Molinaro;2;1;none;0;none;none
2463;Lau Ching-Wan;2;Andy Lau;2;Yoyo Mung;0;Waise Lee;2;Hui Siu-Hung;0;12;Johnnie To;0;1;Johnnie To;1;Julien Carbon;Chan Chi Wai
2464;Dean Cain;2;Richard Tyson;2;Mel Harris;1;Vanessa Angel;1;Lori Petty;1;12;Harris Done;2;1;John J. Kelly;2;Diane Fine;Stephen Adrianson
2469;Victoria Abril;1;Antonio Banderas;2;Loles León;1;Julieta Serrano;1;María Barranco;1;29;Pedro Almodóvar;2;1;Enrique Posner;1;Pedro Almodóvar;José Salcedo
2470;Penélope Cruz;1;Gabino Diego;2;Ariadna Gil;1;Fernando Fernán Gómez;2;Agustín González;2;11;Fernando Trueba;0;1;none;0;Rafael Azcona;Carmen Frías
2486;Ed Speleers;2;Jeremy Irons;0;Sienna Guillory;1;Robert Carlyle;2;Djimon Hounsou;2;15;Stefen Fangmeier;0;1;John Davis;2;Peter Buchman;Chris Lebenzon
2487;Meiko Kaji;1;Kô Nishimura;2;Toshio Kurosawa;2;Masaaki Daimon;0;Miyoko Akaza;0;17;Toshiya Fujita;2;1;none;0;Norio Osada;Osamu Inoue
2493;Cary Elwes;2;Robin Wright;1;Mandy Patinkin;2;André the Giant;0;Chris Sarandon;2;27;Rob Reiner;2;1;Andrew Scheinman;2;William Goldman;Robert Leighton
2501;Matt Damon;2;Franka Potente;1;Chris Cooper;2;Clive Owen;2;Brian Cox;2;51;Doug Liman;2;1;Doug Liman;3;Tony Gilroy;Saar Klein
2502;Matt Damon;2;Franka Potente;1;Brian Cox;2;Julia Stiles;1;Karl Urban;2;46;Paul Greengrass;2;1;Frank Marshall;3;Tony Gilroy;Richard Pearson
2503;Matt Damon;2;Julia Stiles;1;David Strathairn;2;Scott Glenn;2;Paddy Considine;2;46;Paul Greengrass;2;1;Frank Marshall;4;George Nolfi;Christopher Rouse
2516;Dirk Bogarde;2;Margaret Brooks;0;Pamela Franklin;1;Louis Sheldon Williams;0;John Gugolka;2;14;Jack Clayton;2;1;Jack Clayton;1;Haya Harareet;Tom Priestley
2517;Yuya Yagira;2;Ayu Kitaura;0;Hiei Kimura;0;Momoko Shimizu;0;Hanae Kan;1;7;Hirokazu Koreeda;2;1;Hirokazu Koreeda;1;Hirokazu Koreeda;Hirokazu Koreeda
2525;Michael Parks;2;Ulla Bergryd;0;Richard Harris;2;Franco Nero;2;George C. Scott;2;25;John Huston;2;1;Dino De Laurentiis;2;none;Ralph Kemplen
2526;Burt Lancaster;2;Anthony Quayle;2;Ingrid Thulin;1;Irene Papas;1;Aharon Ipalé;2;25;Gianfranco De Bosio;0;1;Vincenzo Labella;1;Anthony Burgess;Gerry Hambling
2527;Michel Duchaussoy;2;Caroline Cellier;1;Jean Yanne;2;Marc Di Napoli;2;Anouk Ferjac;0;16;Claude Chabrol;0;1;André Génovès;1;Claude Chabrol;Jacques Gaillard
2528;Isabelle Huppert;1;Jean-François Balmer;2;Christophe Malavoy;2;Jean Yanne;2;Lucas Belvaux;2;7;Claude Chabrol;0;1;Marin Karmitz;1;Claude Chabrol;Monique Fardoulis
2536;Jean-Claude Dauphin;0;Ulla Jacobsson;1;Philippe Noiret;2;Claude Giraud;0;Maria Mauban;1;9;Bernard Toublanc-Michel;2;1;none;0;none;none
2537;none;0;none;0;none;0;none;0;none;0;0;Julio Médem;2;1;none;0;none;none
2538;Silke;1;Candela Peña;1;Alex Angulo;2;Elena Irureta;1;Arcadi Levin;0;13;Icíar Bollaín;1;1;none;0;none;Ángel Hernández Zoido
2539;Adam Sandler;2;Téa Leoni;1;Paz Vega;1;Cloris Leachman;1;Shelbie Bruce;1;14;James L. Brooks;2;1;Julie Ansell;3;none;Richard Marks
2546;Catherine Demongeot;0;Philippe Noiret;2;Hubert Deschamps;2;Carla Marlier;0;Annie Fratellini;0;15;Louis Malle;2;1;Louis Malle;1;Louis Malle;Kenout Peltier
2565;Tom Hanks;2;Meg Ryan;1;Lloyd Bridges;2;Dan Hedaya;2;Ossie Davis;2;13;John Patrick Shanley;2;1;Steven Spielberg;3;John Patrick Shanley;Richard Halsey
2566;Melvil Poupaud;2;Jeanne Moreau;1;Valeria Bruni Tedeschi;1;Daniel Duval;2;Marie Rivière;0;13;François Ozon;2;1;Olivier Delbosc;2;François Ozon;Monica Coleman
2567;Leonardo DiCaprio;2;Cate Blanchett;1;Kate Beckinsale;1;John C. Reilly;2;Alec Baldwin;2;65;Martin Scorsese;2;1;Sandy Climan;5;John Logan;Thelma Schoonmaker
2574;Jeanne Moreau;1;Alain Cuny;2;José Luis de Villalonga;0;Jean-Marc Bory;2;Judith Magre;1;14;Louis Malle;2;1;none;0;Louise de Vilmorin;Léonide Azar
2575;Pierce Brosnan;2;Geoffrey Rush;2;Jamie Lee Curtis;1;Leonor Varela;1;Brendan Gleeson;2;14;John Boorman;2;1;John Boorman;1;Andrew Davies;Ron Davis
2576;Millie Perkins;1;Joseph Schildkraut;2;Shelley Winters;1;Richard Beymer;2;Gusti Huber;1;17;George Stevens;2;1;George Stevens;1;Frances Goodrich;David Bretherton
2577;Tim Robbins;2;Samantha Morton;1;Nabil Elouahabi;2;Om Puri;0;Emil Marwa;2;19;Michael Winterbottom;2;1;Andrew Eaton;1;Frank Cottrell Boyce;Peter Christelis
2587;Graham Faulkner;0;Judi Bowker;1;Leigh Lawson;0;Kenneth Cranham;2;Lee Montague;0;20;Franco Zeffirelli;2;1;Dyson Lovell;2;Suso Cecchi d'Amico;Reginald Mills
2588;Manuela Vellés;1;Charlotte Rampling;1;Bebe;0;Asier Newman;0;Nicolas Cazalé;2;15;Julio Médem;2;1;Julio Médem;1;Julio Médem;none
2593;Maurice Ronet;2;Léna Skerla;0;Yvonne Clech;0;Hubert Deschamps;2;Jean-Paul Moulinot;0;20;Louis Malle;2;1;none;0;Louis Malle;Suzanne Baron
2594;Gérard Jugnot;0;Jules Sitruk;0;Michèle Garcia;0;Jean-Paul Rouve;0;Alexia Portal;0;28;Gérard Jugnot;0;1;Gérard Jugnot;3;Gérard Jugnot;Catherine Kelber
2604;Tom Cruise;2;Raymond J. Barry;2;Caroline Kava;1;Holly Marie Combs;1;Kyra Sedgwick;1;95;Oliver Stone;2;1;Oliver Stone;5;Oliver Stone;Joe Hutshing
2605;Ally Sheedy;1;Steve Guttenberg;2;Fisher Stevens;2;Austin Pendleton;2;G. W. Bailey;2;27;John Badham;2;1;David Foster;3;none;Frank Morriss
2608;Ally Sheedy;1;Beverly D'Angelo;1;Michael Ontkean;2;Valerie Perrine;1;Dick Shawn;2;8;Amy Holden Jones;1;1;Mort Engelberg;2;none;Sidney Wolinsky
2609;Steve Martin;0;John Candy;2;Laila Robins;1;Michael McKean;2;Dylan Baker;2;15;John Hughes;2;1;John Hughes;1;John Hughes;Paul Hirsch
2610;Steve Martin;0;Claire Danes;1;Jason Schwartzman;2;Bridgette Wilson;0;Frances Conroy;1;11;Anand Tucker;2;1;Ashok Amritraj;3;none;David Gamble
2611;John Candy;2;Maureen O'Hara;1;Ally Sheedy;1;Kevin Dunn;0;Milo O'Shea;2;15;Chris Columbus;2;1;John Hughes;2;Chris Columbus;Raja Gosnell
2612;Jim Belushi;2;Michael Caine;2;Linda Hamilton;1;Jon Lovitz;2;Rene Russo;1;8;James Orr;2;1;Jim Cruickshank;3;James Orr;none
2613;Meg Ryan;1;Alec Baldwin;2;Ned Beatty;2;Kathy Bates;1;Patty Duke;1;27;Norman René;2;1;Michael Gruskoff;2;none;Stephen A. Rotter
2614;Martin Short;2;Dennis Quaid;2;Meg Ryan;1;Kevin McCarthy;2;none;0;48;Joe Dante;2;1;Frank Marshall;4;Jeffrey Boam;Mark Goldblatt
2616;John Candy;2;Jean Louisa Kelly;1;Macaulay Culkin;2;Gaby Hoffmann;1;Amy Madigan;1;21;John Hughes;2;1;John Hughes;2;John Hughes;Lou Lombardo
2617;John Candy;2;Dan Aykroyd;2;Annette Bening;1;Stephanie Faracy;1;Chris Young;2;13;Howard Deutch;2;1;Arne Schmidt;1;none;Seth Flaum
2619;Tom Hanks;2;Daryl Hannah;1;Eugene Levy;2;John Candy;2;Dody Goodman;1;13;Ron Howard;2;1;Brian Grazer;1;Lowell Ganz;Daniel P. Hanley
2620;John Candy;2;Eugene Levy;2;Robert Loggia;2;Meg Ryan;1;Kenneth McMillan;2;17;Mark L. Lester;2;1;Brian Grazer;1;Brian Grazer;Daniel P. Hanley
2621;David Duchovny;2;Minnie Driver;1;Carroll O'Connor;2;Robert Loggia;2;Jim Belushi;2;15;Bonnie Hunt;1;1;none;0;Bonnie Hunt;none
2623;Richard Gere;2;Debra Winger;1;Louis Gossett, Jr.;2;David Keith;2;Robert Loggia;2;33;Taylor Hackford;0;1;Martin Elfand;1;Douglas Day Stewart;Peter Zinner
2625;Richard Gere;2;Lena Olin;1;Anne Bancroft;1;Tom Irwin;2;Delroy Lindo;2;20;Mike Figgis;2;1;Richard Gere;3;Eric Roth;Tom Rolf
2636;Sylvester Stallone;2;Sharon Stone;1;James Woods;2;Rod Steiger;2;Eric Roberts;2;12;Luis Llosa;2;1;Jerry Weintraub;1;Alexandra Seros;Jack Hofstra
2637;Richard Gere;2;Laura Linney;1;Will Patton;2;Bob Tracey;0;Debra Messing;1;33;Mark Pellington;2;1;Gary W. Goldstein;3;Richard Hatem;Brian Berdan
2639;Woody Allen;2;Kirstie Alley;1;Billy Crystal;2;Judy Davis;1;Caroline Aaron;1;22;Woody Allen;2;1;Jean Doumanian;1;Woody Allen;Susan E. Morse
2640;Winona Ryder;1;Christian Slater;2;Shannen Doherty;1;Lisanne Falk;1;Kim Walker;1;23;Michael Lehmann;2;1;Denise Di Novi;1;Daniel Waters;Norman Hollyn
